appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
yes,always,164,170mb,yes,yes,yes,,,,,,,,,,,,,,,1600mb,volatile-random,5,yes,yes,yes,542,145,no,3,no
yes,everysec,152,78mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,allkeys-lfu,6,yes,yes,yes,700,180,no,10,yes
yes,everysec,90,218mb,no,yes,yes,,,,,,,,,,,,,,,2800mb,allkeys-lru,7,yes,yes,yes,474,192,no,4,yes
yes,everysec,75,245mb,no,no,no,,,,,,,,,,,,,,,1400mb,volatile-ttl,5,yes,yes,yes,302,78,no,21,yes
yes,no,150,156mb,no,no,no,,,,,,,,,,yes,12,88,12,81,2400mb,volatile-ttl,3,yes,no,no,551,163,yes,11,no
yes,everysec,99,90mb,yes,no,yes,,,,,,,,,,yes,13,77,14,87,2600mb,noeviction,3,yes,yes,no,446,153,yes,21,yes
yes,no,88,221mb,no,yes,yes,,,,,,,,,,yes,3,79,15,77,2600mb,allkeys-random,3,yes,no,no,620,160,no,15,no
yes,no,99,156mb,no,no,no,,,,,,,,,,,,,,,1400mb,allkeys-lru,5,no,no,yes,341,157,yes,38,no
yes,no,193,35mb,no,no,no,,,,,,,,,,yes,14,96,15,74,2500mb,allkeys-lru,6,no,yes,no,651,118,yes,5,no
yes,no,161,201mb,yes,yes,yes,,,,,,,,,,,,,,,1600mb,volatile-ttl,3,no,yes,no,429,49,yes,5,no
yes,no,192,69mb,no,no,yes,,,,,,,,,,yes,5,73,16,78,2400mb,volatile-lfu,5,no,yes,no,698,67,yes,27,no
yes,everysec,55,113mb,no,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-lfu,5,no,yes,no,402,51,no,24,no
yes,always,192,150mb,no,no,yes,,,,,,,,,,yes,29,73,24,87,1000mb,volatile-lru,6,no,no,yes,577,189,yes,37,no
yes,everysec,131,69mb,yes,yes,yes,,,,,,,,,,,,,,,1500mb,allkeys-lfu,3,yes,yes,no,738,93,yes,27,yes
yes,everysec,130,201mb,yes,no,yes,,,,,,,,,,yes,2,76,29,76,2400mb,volatile-lfu,7,no,yes,yes,660,236,yes,8,no
yes,everysec,133,87mb,no,yes,no,,,,,,,,,,,,,,,2900mb,noeviction,6,no,yes,no,315,253,no,4,yes
yes,no,115,18mb,yes,yes,yes,,,,,,,,,,yes,6,79,12,70,2000mb,noeviction,3,no,no,yes,578,77,no,39,no
yes,everysec,58,85mb,no,no,yes,,,,,,,,,,yes,30,70,15,87,1600mb,allkeys-lfu,4,yes,no,no,684,222,yes,36,no
yes,always,196,128mb,no,no,yes,,,,,,,,,,yes,28,81,8,87,1200mb,volatile-lfu,3,no,no,no,476,108,yes,27,no
yes,no,80,79mb,no,yes,no,,,,,,,,,,,,,,,2200mb,volatile-lru,4,no,yes,no,561,116,no,21,no
yes,no,151,62mb,yes,yes,yes,,,,,,,,,,yes,26,76,7,81,2200mb,volatile-lfu,7,yes,no,yes,429,67,no,7,yes
yes,always,84,161mb,no,no,yes,,,,,,,,,,,,,,,1600mb,noeviction,3,yes,no,yes,377,55,no,22,no
yes,always,99,184mb,no,no,no,,,,,,,,,,,,,,,2700mb,allkeys-random,7,no,no,no,428,189,yes,15,yes
yes,always,104,69mb,no,no,no,,,,,,,,,,,,,,,1600mb,allkeys-lfu,4,yes,yes,yes,554,34,yes,29,yes
yes,no,127,173mb,no,yes,no,,,,,,,,,,,,,,,1000mb,volatile-lru,4,no,no,no,521,165,yes,25,yes
yes,everysec,119,113mb,yes,yes,yes,,,,,,,,,,,,,,,1800mb,volatile-lru,7,yes,yes,no,482,201,no,34,no
yes,always,173,127mb,yes,no,yes,,,,,,,,,,yes,18,97,6,71,2700mb,allkeys-lfu,6,no,no,yes,324,121,yes,14,yes
yes,no,122,142mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,volatile-ttl,7,yes,yes,no,491,195,no,31,yes
yes,always,77,115mb,no,no,yes,,,,,,,,,,,,,,,2900mb,volatile-lfu,3,yes,yes,yes,719,198,no,6,no
yes,no,113,21mb,yes,yes,yes,,,,,,,,,,,,,,,2400mb,volatile-ttl,5,yes,yes,no,469,189,yes,11,yes
yes,everysec,100,119mb,yes,yes,no,,,,,,,,,,yes,29,72,9,89,2500mb,volatile-lfu,6,no,yes,no,718,137,no,34,no
yes,everysec,148,173mb,no,no,no,,,,,,,,,,yes,17,84,4,88,2600mb,noeviction,4,no,no,no,734,68,no,14,yes
yes,everysec,118,182mb,yes,yes,no,,,,,,,,,,yes,17,76,14,81,1800mb,allkeys-random,5,no,yes,no,668,175,no,14,yes
yes,no,178,38mb,no,yes,yes,,,,,,,,,,,,,,,1500mb,volatile-lru,7,no,yes,no,662,164,yes,14,yes
yes,always,181,27mb,no,no,yes,,,,,,,,,,yes,6,83,18,85,1100mb,allkeys-lru,3,yes,no,no,448,78,yes,22,no
yes,everysec,183,169mb,yes,no,no,,,,,,,,,,,,,,,2400mb,noeviction,4,no,yes,no,507,141,yes,12,yes
yes,everysec,85,216mb,yes,yes,no,,,,,,,,,,,,,,,2500mb,volatile-random,7,no,no,yes,700,122,no,13,no
yes,always,162,20mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-lfu,4,yes,yes,yes,670,140,no,5,no
yes,no,189,68mb,yes,yes,yes,,,,,,,,,,yes,30,92,3,72,2100mb,volatile-lru,3,yes,no,yes,520,60,yes,20,yes
yes,always,154,155mb,yes,no,yes,,,,,,,,,,,,,,,1700mb,volatile-lfu,5,no,yes,yes,267,194,no,1,yes
yes,everysec,192,86mb,yes,no,no,,,,,,,,,,yes,15,71,10,78,1600mb,allkeys-random,7,no,no,yes,699,250,no,9,no
yes,always,75,133mb,no,yes,no,,,,,,,,,,,,,,,2200mb,allkeys-random,3,no,yes,no,589,44,yes,33,yes
yes,everysec,129,143mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-random,5,yes,yes,yes,510,235,no,19,yes
yes,no,119,51mb,yes,no,yes,,,,,,,,,,yes,9,91,22,87,2000mb,noeviction,5,no,no,no,346,19,yes,37,no
yes,no,191,177mb,no,no,yes,,,,,,,,,,yes,2,99,21,82,2300mb,volatile-lfu,6,no,no,yes,484,124,no,15,no
yes,always,89,114mb,no,yes,yes,,,,,,,,,,yes,25,70,16,77,1100mb,noeviction,7,no,no,no,282,192,yes,18,no
yes,always,166,72mb,no,yes,no,,,,,,,,,,,,,,,1500mb,allkeys-lfu,7,no,yes,yes,713,228,no,20,no
yes,everysec,169,112mb,yes,yes,yes,,,,,,,,,,yes,25,97,10,71,2700mb,noeviction,6,no,yes,no,590,124,no,27,no
yes,always,158,191mb,yes,yes,no,,,,,,,,,,,,,,,2400mb,volatile-random,6,no,no,yes,632,134,yes,28,no
yes,no,154,94mb,no,yes,no,,,,,,,,,,yes,27,76,3,87,2500mb,allkeys-random,6,no,no,yes,350,240,no,31,no
yes,everysec,83,17mb,yes,yes,yes,,,,,,,,,,yes,28,99,20,90,1700mb,noeviction,6,yes,yes,no,266,44,no,21,yes
yes,always,73,253mb,no,no,no,,,,,,,,,,,,,,,2900mb,allkeys-lfu,4,no,yes,no,448,171,yes,31,no
yes,no,137,49mb,yes,yes,yes,,,,,,,,,,yes,1,81,14,70,2200mb,allkeys-random,5,no,yes,yes,442,230,yes,28,no
yes,no,180,105mb,no,yes,no,,,,,,,,,,,,,,,2400mb,allkeys-lfu,4,no,no,yes,698,171,no,6,no
yes,always,195,16mb,yes,yes,yes,,,,,,,,,,,,,,,2100mb,volatile-random,6,yes,yes,no,662,158,no,40,no
yes,always,85,250mb,no,no,yes,,,,,,,,,,yes,10,93,24,84,2000mb,allkeys-lru,6,yes,yes,yes,746,47,no,25,yes
yes,always,152,116mb,yes,yes,yes,,,,,,,,,,yes,15,89,18,78,2800mb,allkeys-random,4,no,yes,yes,416,50,yes,38,yes
yes,no,198,173mb,yes,yes,no,,,,,,,,,,,,,,,2700mb,volatile-random,7,yes,yes,yes,326,47,yes,35,no
yes,always,113,108mb,no,no,no,,,,,,,,,,,,,,,2600mb,volatile-ttl,5,yes,yes,no,284,156,no,29,yes
yes,no,170,126mb,no,yes,yes,,,,,,,,,,yes,15,87,12,88,2500mb,volatile-random,7,yes,yes,no,313,167,no,3,yes
yes,always,85,183mb,no,no,yes,,,,,,,,,,yes,16,82,21,74,1300mb,volatile-lfu,7,yes,yes,yes,582,203,yes,12,no
yes,always,72,90mb,yes,yes,yes,,,,,,,,,,yes,20,83,28,87,1300mb,volatile-ttl,6,no,yes,yes,527,200,yes,7,yes
yes,always,118,220mb,no,yes,yes,,,,,,,,,,yes,18,75,7,76,1000mb,volatile-random,7,no,no,yes,657,86,no,34,yes
yes,always,75,33mb,no,no,no,,,,,,,,,,yes,22,73,21,88,1700mb,allkeys-random,4,yes,no,yes,517,186,no,32,yes
yes,everysec,79,99mb,no,yes,no,,,,,,,,,,yes,12,92,13,83,2100mb,noeviction,5,yes,no,no,352,129,no,39,no
yes,no,162,224mb,no,yes,no,,,,,,,,,,,,,,,2600mb,allkeys-random,6,no,yes,no,567,230,no,19,no
yes,no,122,144mb,yes,yes,no,,,,,,,,,,,,,,,2000mb,noeviction,4,no,yes,no,557,37,no,31,yes
yes,no,71,173mb,no,no,no,,,,,,,,,,,,,,,2100mb,volatile-lfu,7,no,yes,no,736,188,yes,36,no
yes,always,142,168mb,no,yes,no,,,,,,,,,,,,,,,1300mb,volatile-lru,7,no,yes,yes,533,94,yes,10,yes
yes,always,172,63mb,no,yes,yes,,,,,,,,,,yes,2,74,16,83,2000mb,noeviction,3,no,no,yes,566,138,yes,13,yes
yes,always,175,228mb,yes,no,yes,,,,,,,,,,,,,,,2700mb,volatile-lfu,7,no,no,no,565,208,yes,38,yes
yes,always,110,188mb,no,no,yes,,,,,,,,,,,,,,,1600mb,allkeys-lru,5,yes,yes,yes,434,114,no,26,no
yes,always,80,186mb,no,yes,yes,,,,,,,,,,,,,,,2800mb,allkeys-random,4,yes,yes,no,358,226,yes,33,yes
yes,always,61,68mb,no,yes,no,,,,,,,,,,yes,20,91,6,77,2600mb,volatile-lru,6,no,no,yes,747,34,no,10,no
yes,always,110,130mb,yes,yes,no,,,,,,,,,,,,,,,2800mb,allkeys-random,3,yes,yes,no,356,23,no,9,no
yes,everysec,135,207mb,no,yes,no,,,,,,,,,,yes,1,79,12,72,2700mb,noeviction,5,yes,yes,no,535,16,yes,31,no
yes,always,168,141mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,noeviction,5,no,no,no,738,208,no,13,yes
yes,always,190,183mb,yes,no,yes,,,,,,,,,,yes,21,90,30,75,1800mb,allkeys-lru,4,yes,no,yes,462,143,no,16,no
yes,always,77,193mb,yes,yes,yes,,,,,,,,,,yes,19,90,24,89,2700mb,volatile-ttl,5,no,yes,yes,671,65,no,6,no
yes,everysec,152,79mb,no,yes,yes,,,,,,,,,,yes,11,88,10,86,1500mb,allkeys-lfu,3,no,no,yes,517,250,no,29,yes
yes,everysec,161,85mb,yes,yes,yes,,,,,,,,,,yes,9,99,14,74,2000mb,allkeys-lfu,4,yes,yes,yes,500,177,yes,16,yes
yes,everysec,180,46mb,yes,yes,no,,,,,,,,,,yes,24,85,9,70,2400mb,allkeys-random,5,yes,no,yes,455,136,no,22,yes
yes,everysec,179,118mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,allkeys-lru,4,yes,no,yes,534,23,no,29,yes
yes,everysec,154,123mb,no,yes,no,,,,,,,,,,,,,,,2600mb,allkeys-random,6,yes,yes,yes,579,98,no,34,no
yes,no,166,251mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,noeviction,5,yes,no,yes,433,78,no,33,yes
yes,no,130,226mb,no,yes,no,,,,,,,,,,,,,,,1500mb,allkeys-random,4,yes,no,yes,371,50,yes,14,yes
yes,no,172,113mb,yes,yes,yes,,,,,,,,,,yes,18,87,4,77,2100mb,allkeys-random,6,no,yes,yes,491,29,no,31,no
yes,no,172,242mb,no,yes,no,,,,,,,,,,yes,21,88,15,78,2200mb,volatile-lfu,3,no,no,no,460,71,yes,7,no
yes,no,122,151mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-lfu,6,no,yes,yes,490,154,yes,40,yes
yes,everysec,166,70mb,no,yes,no,,,,,,,,,,,,,,,2600mb,allkeys-random,5,no,no,yes,380,243,no,26,no
yes,always,158,55mb,no,yes,no,,,,,,,,,,yes,24,81,16,79,2200mb,noeviction,7,no,no,yes,281,17,no,16,yes
yes,no,68,117mb,no,yes,yes,,,,,,,,,,,,,,,1300mb,noeviction,3,no,no,no,639,113,yes,39,no
yes,everysec,133,124mb,no,yes,yes,,,,,,,,,,,,,,,2500mb,allkeys-random,3,no,yes,yes,667,116,yes,15,no
yes,no,55,197mb,yes,yes,yes,,,,,,,,,,,,,,,1500mb,volatile-ttl,6,no,no,no,569,27,no,22,no
yes,everysec,144,24mb,yes,yes,yes,,,,,,,,,,,,,,,2900mb,allkeys-lru,5,no,no,no,375,254,no,4,yes
yes,everysec,91,133mb,no,no,no,,,,,,,,,,,,,,,1000mb,allkeys-lfu,3,no,yes,no,352,45,no,9,no
yes,always,136,190mb,no,no,yes,,,,,,,,,,yes,20,94,12,88,2300mb,volatile-lru,3,no,no,yes,715,96,no,30,no
yes,no,104,119mb,yes,no,yes,,,,,,,,,,,,,,,1800mb,volatile-random,7,no,no,yes,382,34,yes,33,yes
yes,no,196,92mb,no,yes,yes,,,,,,,,,,,,,,,1900mb,noeviction,6,yes,no,no,654,120,yes,26,no
yes,everysec,149,125mb,no,yes,yes,,,,,,,,,,yes,16,75,9,83,1500mb,allkeys-lru,7,no,yes,no,332,193,yes,20,no
yes,everysec,73,118mb,no,no,no,,,,,,,,,,,,,,,1900mb,volatile-lfu,4,yes,no,yes,310,38,no,33,yes
yes,no,131,168mb,no,yes,yes,,,,,,,,,,yes,3,82,11,90,1700mb,volatile-lfu,4,no,no,yes,313,23,no,36,yes
yes,always,105,61mb,yes,yes,yes,,,,,,,,,,,,,,,1400mb,noeviction,6,no,yes,no,644,183,yes,27,yes
yes,everysec,78,120mb,yes,no,yes,,,,,,,,,,yes,5,75,13,89,2600mb,volatile-lru,3,no,yes,no,560,152,yes,37,no
yes,no,200,182mb,no,no,yes,,,,,,,,,,,,,,,2700mb,volatile-random,7,no,yes,no,658,98,no,31,no
yes,everysec,104,76mb,no,no,no,,,,,,,,,,yes,5,70,18,86,1900mb,volatile-lfu,5,yes,yes,no,704,86,no,1,yes
yes,always,184,68mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-lru,3,yes,no,yes,380,28,no,30,yes
yes,always,85,102mb,yes,yes,no,,,,,,,,,,yes,29,73,21,75,1800mb,volatile-ttl,4,yes,no,no,341,218,no,4,no
yes,always,142,117mb,no,no,yes,,,,,,,,,,,,,,,1300mb,volatile-lfu,6,no,no,no,455,168,no,35,no
yes,always,128,223mb,yes,yes,yes,,,,,,,,,,yes,4,80,16,90,2900mb,volatile-ttl,3,yes,yes,no,318,127,no,35,yes
yes,no,98,103mb,yes,yes,yes,,,,,,,,,,,,,,,2900mb,volatile-random,4,yes,yes,yes,658,220,yes,30,yes
yes,everysec,160,72mb,yes,no,yes,,,,,,,,,,yes,28,88,2,78,1600mb,volatile-lfu,6,no,no,yes,425,56,yes,5,yes
yes,always,152,188mb,no,yes,yes,,,,,,,,,,yes,30,92,26,77,1300mb,allkeys-random,5,no,no,yes,423,237,yes,35,yes
yes,no,173,128mb,yes,yes,no,,,,,,,,,,,,,,,2100mb,volatile-random,6,no,yes,yes,486,192,yes,1,no
yes,no,71,252mb,no,no,yes,,,,,,,,,,yes,10,83,13,74,2400mb,volatile-random,6,no,no,yes,482,24,yes,18,yes
yes,no,152,145mb,yes,yes,no,,,,,,,,,,yes,8,87,23,70,2800mb,volatile-lfu,3,no,yes,no,640,99,yes,5,no
yes,no,97,22mb,no,yes,no,,,,,,,,,,yes,13,80,4,70,1700mb,allkeys-lru,6,no,yes,no,378,73,no,30,no
yes,everysec,102,114mb,no,yes,no,,,,,,,,,,,,,,,2000mb,volatile-lru,6,yes,no,yes,684,47,no,36,no
yes,always,163,122mb,yes,no,yes,,,,,,,,,,,,,,,2200mb,volatile-lru,7,no,no,yes,533,140,no,16,no
yes,everysec,147,174mb,no,yes,yes,,,,,,,,,,yes,26,88,28,83,1200mb,allkeys-lru,7,yes,yes,no,478,67,no,33,no
yes,no,171,25mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,allkeys-random,5,no,yes,yes,462,19,yes,26,yes
yes,always,190,176mb,yes,yes,yes,,,,,,,,,,yes,17,94,23,90,1000mb,allkeys-lfu,6,yes,yes,no,365,73,yes,23,yes
yes,always,98,181mb,no,yes,yes,,,,,,,,,,,,,,,1500mb,allkeys-lru,6,no,yes,no,474,246,no,11,yes
yes,always,83,63mb,no,no,yes,,,,,,,,,,,,,,,2700mb,allkeys-random,3,yes,no,yes,399,130,no,34,yes
yes,no,110,137mb,no,no,no,,,,,,,,,,,,,,,1000mb,volatile-lru,4,no,yes,no,389,89,no,9,no
yes,always,185,173mb,yes,no,no,,,,,,,,,,yes,20,78,20,73,1400mb,volatile-lru,6,no,yes,no,596,70,yes,30,yes
yes,no,161,70mb,no,yes,yes,,,,,,,,,,yes,17,89,15,85,1000mb,allkeys-lfu,3,yes,yes,no,656,211,no,36,no
yes,no,70,123mb,yes,no,no,,,,,,,,,,,,,,,1000mb,volatile-random,7,no,no,no,545,80,yes,16,no
yes,always,55,58mb,no,no,yes,,,,,,,,,,yes,8,70,9,79,1700mb,allkeys-random,3,no,no,no,533,124,no,12,yes
yes,everysec,50,210mb,no,no,yes,,,,,,,,,,yes,1,95,21,70,2500mb,allkeys-lru,7,yes,yes,yes,674,145,no,15,no
yes,always,110,133mb,yes,no,no,,,,,,,,,,,,,,,2400mb,allkeys-lfu,5,no,yes,yes,452,99,yes,32,yes
yes,no,101,239mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-random,6,no,yes,yes,624,148,no,32,yes
yes,everysec,59,166mb,yes,no,no,,,,,,,,,,,,,,,2900mb,allkeys-random,5,no,no,no,590,96,no,35,yes
yes,no,159,119mb,no,no,yes,,,,,,,,,,yes,12,75,8,78,1100mb,allkeys-lfu,4,no,no,no,565,254,no,21,yes
yes,always,94,178mb,yes,yes,yes,,,,,,,,,,,,,,,2800mb,volatile-ttl,7,yes,no,no,298,69,no,37,no
yes,everysec,60,173mb,no,no,no,,,,,,,,,,yes,10,81,17,90,2600mb,allkeys-lru,3,yes,no,yes,593,145,no,29,no
yes,always,123,86mb,yes,no,no,,,,,,,,,,,,,,,1700mb,noeviction,4,yes,no,no,389,102,yes,38,no
yes,everysec,190,233mb,no,yes,yes,,,,,,,,,,yes,5,95,21,79,1400mb,allkeys-lru,4,yes,yes,no,369,212,yes,29,no
yes,no,86,132mb,yes,no,no,,,,,,,,,,,,,,,2800mb,allkeys-random,7,yes,yes,yes,374,212,yes,21,yes
yes,everysec,182,30mb,no,yes,no,,,,,,,,,,yes,9,80,6,82,1600mb,allkeys-lfu,5,no,yes,no,589,255,yes,34,no
yes,always,78,38mb,yes,yes,yes,,,,,,,,,,,,,,,1300mb,volatile-lfu,5,yes,no,no,277,68,no,14,no
yes,no,183,63mb,yes,no,yes,,,,,,,,,,,,,,,2800mb,noeviction,7,yes,no,no,654,40,yes,11,yes
yes,no,55,185mb,yes,yes,yes,,,,,,,,,,,,,,,2300mb,allkeys-lfu,4,yes,yes,yes,621,108,yes,23,no
yes,no,199,97mb,yes,yes,no,,,,,,,,,,,,,,,2900mb,allkeys-lfu,7,yes,no,no,382,177,yes,14,no
yes,always,128,244mb,no,yes,yes,,,,,,,,,,yes,30,79,25,72,1500mb,volatile-random,6,no,no,no,481,82,no,39,no
yes,no,185,40mb,no,yes,no,,,,,,,,,,,,,,,1000mb,allkeys-lru,6,no,no,yes,684,35,no,29,no
yes,always,134,207mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,volatile-ttl,6,yes,yes,no,637,199,no,37,yes
yes,always,173,59mb,yes,yes,no,,,,,,,,,,yes,9,72,20,75,2700mb,volatile-lfu,4,no,yes,no,379,33,yes,7,no
yes,no,147,180mb,no,no,yes,,,,,,,,,,yes,10,98,30,73,2500mb,volatile-lru,7,yes,no,yes,373,154,yes,38,yes
yes,no,173,253mb,yes,no,yes,,,,,,,,,,yes,18,96,24,77,1800mb,volatile-ttl,3,yes,no,yes,502,218,no,21,yes
yes,always,172,71mb,no,no,no,,,,,,,,,,,,,,,1900mb,allkeys-lfu,3,yes,no,yes,514,64,yes,22,yes
yes,everysec,170,170mb,yes,no,no,,,,,,,,,,,,,,,2700mb,volatile-lfu,6,no,yes,no,631,106,yes,11,yes
yes,everysec,87,229mb,yes,yes,no,,,,,,,,,,,,,,,2300mb,noeviction,4,no,no,yes,554,67,no,32,no
yes,always,144,102mb,yes,yes,no,,,,,,,,,,yes,18,87,7,72,2300mb,noeviction,5,no,yes,yes,710,115,yes,21,yes
yes,everysec,55,25mb,yes,no,yes,,,,,,,,,,,,,,,2900mb,volatile-ttl,7,no,yes,no,584,199,yes,1,no
yes,always,90,121mb,no,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-random,6,no,no,no,286,219,yes,10,no
yes,everysec,60,49mb,yes,no,no,,,,,,,,,,yes,15,76,25,77,2800mb,volatile-random,7,no,yes,yes,634,34,no,2,no
yes,everysec,85,99mb,no,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-random,4,yes,no,no,652,95,yes,20,no
yes,no,103,18mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,volatile-lru,4,no,no,no,370,244,no,12,yes
yes,always,171,226mb,no,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-lfu,3,yes,no,no,677,161,yes,4,no
yes,always,138,184mb,no,yes,no,,,,,,,,,,yes,18,93,30,84,2800mb,volatile-lru,7,no,yes,yes,392,79,yes,16,no
yes,no,77,220mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,noeviction,5,no,yes,no,678,190,yes,20,no
yes,no,58,74mb,no,no,no,,,,,,,,,,yes,1,78,5,86,2900mb,allkeys-random,4,no,yes,no,333,34,yes,39,no
yes,no,60,44mb,no,no,no,,,,,,,,,,,,,,,1300mb,allkeys-random,4,no,yes,yes,610,135,no,36,no
yes,always,184,118mb,yes,yes,no,,,,,,,,,,yes,23,97,28,83,1900mb,noeviction,4,no,no,no,316,181,yes,15,yes
yes,always,94,117mb,no,no,yes,,,,,,,,,,,,,,,1400mb,volatile-ttl,5,yes,yes,no,418,159,no,13,yes
yes,always,84,228mb,yes,yes,no,,,,,,,,,,yes,23,82,9,90,1700mb,volatile-lru,6,yes,no,no,692,76,no,7,yes
yes,everysec,86,152mb,yes,no,yes,,,,,,,,,,,,,,,2500mb,volatile-random,4,no,yes,no,433,191,no,19,no
yes,everysec,142,96mb,no,no,no,,,,,,,,,,yes,14,92,28,86,2600mb,allkeys-lfu,5,yes,yes,no,429,245,no,3,no
yes,always,180,169mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-lru,5,no,yes,no,484,135,yes,29,no
yes,no,57,48mb,yes,yes,no,,,,,,,,,,,,,,,2300mb,allkeys-lfu,6,yes,yes,no,384,175,no,17,no
yes,everysec,100,98mb,no,yes,no,,,,,,,,,,,,,,,1000mb,allkeys-lfu,6,no,no,yes,359,114,yes,29,no
yes,everysec,56,203mb,yes,yes,no,,,,,,,,,,yes,30,94,3,80,1700mb,noeviction,4,yes,yes,yes,541,231,no,10,yes
yes,everysec,118,121mb,no,no,yes,,,,,,,,,,yes,18,70,16,84,2000mb,allkeys-lru,3,no,no,no,530,242,no,27,yes
yes,everysec,164,31mb,no,no,yes,,,,,,,,,,yes,3,95,1,72,1800mb,allkeys-random,3,no,yes,yes,266,74,no,3,no
yes,everysec,151,85mb,no,yes,yes,,,,,,,,,,,,,,,2800mb,volatile-random,6,no,yes,yes,318,183,no,23,yes
yes,no,75,150mb,yes,no,yes,,,,,,,,,,yes,12,77,30,79,2700mb,volatile-lru,6,no,no,yes,328,17,no,36,yes
yes,no,115,139mb,no,yes,no,,,,,,,,,,yes,27,95,30,80,2400mb,allkeys-lru,4,yes,yes,no,261,98,no,23,yes
yes,always,144,115mb,yes,no,yes,,,,,,,,,,,,,,,2700mb,allkeys-lfu,5,no,no,no,595,93,no,22,yes
yes,always,102,32mb,yes,yes,no,,,,,,,,,,yes,21,84,25,87,1100mb,volatile-lru,6,yes,yes,yes,264,82,yes,13,yes
yes,no,173,114mb,no,no,yes,,,,,,,,,,,,,,,2500mb,allkeys-lru,7,yes,yes,yes,315,138,yes,25,yes
yes,no,194,141mb,yes,yes,yes,,,,,,,,,,,,,,,1100mb,allkeys-random,4,yes,yes,yes,636,162,yes,6,no
yes,no,89,125mb,yes,no,no,,,,,,,,,,,,,,,2400mb,allkeys-random,7,no,yes,yes,459,23,no,36,no
yes,no,101,174mb,no,yes,yes,,,,,,,,,,yes,11,72,24,73,1900mb,noeviction,4,yes,no,yes,552,88,yes,27,yes
yes,everysec,132,69mb,yes,yes,no,,,,,,,,,,yes,20,100,19,73,2800mb,volatile-lfu,4,yes,no,no,335,77,yes,15,yes
yes,no,62,132mb,yes,yes,yes,,,,,,,,,,yes,26,73,8,88,1800mb,allkeys-lfu,6,no,yes,no,529,116,no,5,no
yes,always,119,205mb,no,yes,no,,,,,,,,,,,,,,,1200mb,volatile-random,7,no,no,yes,328,28,no,18,no
yes,no,86,139mb,yes,no,yes,,,,,,,,,,,,,,,2500mb,allkeys-lru,7,no,yes,yes,394,72,no,8,no
yes,no,191,45mb,no,yes,yes,,,,,,,,,,,,,,,2900mb,allkeys-random,6,yes,no,yes,527,53,yes,36,no
yes,no,67,244mb,no,no,yes,,,,,,,,,,,,,,,2500mb,allkeys-lru,3,yes,yes,yes,450,162,no,31,no
yes,no,62,209mb,yes,yes,no,,,,,,,,,,,,,,,2200mb,volatile-ttl,3,yes,yes,no,303,196,yes,36,no
yes,no,94,56mb,no,no,yes,,,,,,,,,,,,,,,2400mb,volatile-lfu,7,yes,no,no,318,56,no,1,no
yes,everysec,172,189mb,yes,no,yes,,,,,,,,,,,,,,,2000mb,allkeys-lru,6,yes,yes,no,639,70,no,27,no
yes,always,145,21mb,no,no,no,,,,,,,,,,,,,,,1300mb,volatile-random,3,no,yes,no,436,88,no,11,yes
yes,no,189,221mb,no,no,yes,,,,,,,,,,,,,,,2900mb,noeviction,4,yes,yes,no,532,44,yes,24,yes
yes,always,147,118mb,yes,yes,no,,,,,,,,,,yes,7,91,7,75,1500mb,allkeys-lru,6,no,no,no,336,162,yes,8,no
yes,always,99,129mb,no,yes,yes,,,,,,,,,,,,,,,1200mb,volatile-lfu,3,yes,no,yes,456,36,yes,39,yes
yes,everysec,72,59mb,yes,yes,no,,,,,,,,,,yes,27,72,28,73,2200mb,volatile-random,3,yes,yes,yes,696,228,no,3,no
yes,always,173,212mb,no,no,no,,,,,,,,,,,,,,,1800mb,volatile-lfu,5,yes,no,yes,417,122,no,24,yes
yes,no,105,44mb,yes,yes,yes,,,,,,,,,,yes,27,71,9,70,1200mb,volatile-lfu,4,no,yes,no,517,176,yes,31,no
